title,url,category,filetype,slide_count,publishing_consultancy
ISO IEC 27001 - Implementation Toolkit,https://flevy.com/browse/marketplace/iso-iec-27001-implementation-toolkit-3717,Digital Transformation,Excel,,Gerard Blokdijk
Data & Analytics Governance - Implementation Toolkit,https://flevy.com/browse/marketplace/data-and-analytics-governance-implementation-toolkit-3453,Digital Transformation,Excel,,Gerard Blokdijk
Online Payments Platform – 5 Year Financial Model,https://flevy.com/browse/marketplace/online-payments-platform-5-year-financial-model-7573,Digital Transformation,Excel,,Profit Vision
Social Media Platform – Dynamic 10 Year Financial Model,https://flevy.com/browse/marketplace/social-media-platform-dynamic-10-year-financial-model-6860,Digital Transformation,Excel,,Profit Vision
Data-as-a-Service Startup Financial Model,https://flevy.com/browse/marketplace/data-as-a-service-startup-financial-model-7874,Digital Transformation,Excel,,Jason Varner | SmartHelping
Data Governance Toolkit,https://flevy.com/browse/marketplace/data-governance-toolkit-8744,Digital Transformation,PowerPoint,223,SB Consulting 
Kanban Board: Digital Transformation,https://flevy.com/browse/marketplace/kanban-board-digital-transformation-5857,Digital Transformation,Excel,,Gerard Blokdijk
Kanban Board: Cybersecurity,https://flevy.com/browse/marketplace/kanban-board-cybersecurity-5854,Digital Transformation,Excel,,Gerard Blokdijk
Kanban Board: IT Strategy,https://flevy.com/browse/marketplace/kanban-board-it-strategy-5950,Digital Transformation,Excel,,Gerard Blokdijk
Model Based Systems Engineering (MBSE),https://flevy.com/browse/marketplace/model-based-systems-engineering-mbse-7412,Digital Transformation,PowerPoint,179,SB Consulting 
Prompt Engineering Business Toolkit,https://flevy.com/browse/marketplace/prompt-engineering-business-toolkit-7779,Digital Transformation,PowerPoint,178,SB Consulting 
IT4IT Framework,https://flevy.com/browse/marketplace/it4it-framework-7702,Digital Transformation,PowerPoint,283,SB Consulting 
Metadata Management,https://flevy.com/browse/marketplace/metadata-management-7862,Digital Transformation,PowerPoint,108,SB Consulting 
Digital Disruption Strategy,https://flevy.com/browse/marketplace/digital-disruption-strategy-8314,Digital Transformation,PowerPoint,170,SB Consulting 
Customer Success Handbook,https://flevy.com/browse/marketplace/customer-success-handbook-8515,Digital Transformation,PowerPoint,135,SB Consulting 
Full Digital Transformation Excel Toolkit,https://flevy.com/browse/marketplace/full-digital-transformation-excel-toolkit-8580,Digital Transformation,Excel,,SB Consulting 
Assessment Dashboard - Information Architecture,https://flevy.com/browse/marketplace/assessment-dashboard-information-architecture-2993,Digital Transformation,Excel,,Gerard Blokdijk
Product-as-a-Service Financial Model,https://flevy.com/browse/marketplace/product-as-a-service-financial-model-6481,Digital Transformation,Excel,,Jason Varner | SmartHelping
Mobile App Financial Model,https://flevy.com/browse/marketplace/mobile-app-financial-model-6832,Digital Transformation,Excel,,Jason Varner | SmartHelping
Digital Strategy in Higher Education,https://flevy.com/browse/marketplace/digital-strategy-in-higher-education-5675,Digital Transformation,PowerPoint,76,Affinity Consulting Partners
Advanced Excel CRM Template,https://flevy.com/browse/marketplace/advanced-excel-crm-template-8979,Digital Transformation,Excel,,Improve Your Excel
Leadership in the Digital Age,https://flevy.com/browse/marketplace/leadership-in-the-digital-age-5213,Digital Transformation,PowerPoint,24,"Jeff Colvin, Principal - D3Strategy"
Cloud Computing Toolkit,https://flevy.com/browse/marketplace/cloud-computing-toolkit-7414,Digital Transformation,PowerPoint,236,SB Consulting 
Introduction to Agile & Scrum,https://flevy.com/browse/marketplace/introduction-to-agile-and-scrum-6834,Digital Transformation,PowerPoint,69,Operational Excellence Consulting
Startup Freemium SaaS Financial Model: 5 Year,https://flevy.com/browse/marketplace/startup-freemium-saas-financial-model-5-year-6831,Digital Transformation,Excel,,Jason Varner | SmartHelping
Cybersecurity Awareness Primer,https://flevy.com/browse/marketplace/cybersecurity-awareness-primer-7809,Digital Transformation,PowerPoint,53,RadVector  Consulting
Scrum vs. Kanban - A High Level Overview and Comparison,https://flevy.com/browse/marketplace/scrum-vs-kanban-a-high-level-overview-and-comparison-7275,Digital Transformation,PowerPoint,43,ddelpercio
Implementation Of Incident Management Using ITIL,https://flevy.com/browse/marketplace/implementation-of-incident-management-using-itil-6208,Digital Transformation,PowerPoint,86,Samir Faraj
Introduction to Project Management in ITIL 4 with PRINCE2,https://flevy.com/browse/marketplace/introduction-to-project-management-in-itil-4-with-prince2-6201,Digital Transformation,PowerPoint,118,Samir Faraj
LinkedIn Success,https://flevy.com/browse/marketplace/linkedin-success-5172,Digital Transformation,PDF,68,Grant Stanley
Future of Finance - Frameworks,https://flevy.com/browse/marketplace/future-of-finance-frameworks-6113,Digital Transformation,PowerPoint,7,Insights Locus
How to Grow your Business with LinkedIn!,https://flevy.com/browse/marketplace/how-to-grow-your-business-with-linkedin-1229,Digital Transformation,Word,38,PRwilson Media
Certify Yourself as a Scrum Master - Self Directed Course,https://flevy.com/browse/marketplace/certify-yourself-as-a-scrum-master-self-directed-course-7392,Digital Transformation,PowerPoint,100,ddelpercio
Analytics and BI Reference Architecture,https://flevy.com/browse/marketplace/analytics-and-bi-reference-architecture-3782,Digital Transformation,PDF,6,R Bradley Consulting
Internet Marketing - Sales Funnel Mastery,https://flevy.com/browse/marketplace/internet-marketing-sales-funnel-mastery-5195,Digital Transformation,PDF,21,Grant Stanley
IT and Project Management - Best Practice,https://flevy.com/browse/marketplace/it-and-project-management-best-practice-7008,Digital Transformation,PowerPoint,23,RadVector  Consulting
Turn a Business Problem into a Data Science Solution,https://flevy.com/browse/marketplace/turn-a-business-problem-into-a-data-science-solution-5601,Digital Transformation,PDF,15,RMDS Lab
Agile Project Initiation Document (PID) - A Template,https://flevy.com/browse/marketplace/agile-project-initiation-document-pid-a-template-6713,Digital Transformation,PowerPoint,20,RadVector  Consulting
How to Evaluate Cloud Migration Initiation,https://flevy.com/browse/marketplace/how-to-evaluate-cloud-migration-initiation-825,Digital Transformation,PowerPoint,16,vskumar
Digital and Social Media Marketing Strategy,https://flevy.com/browse/marketplace/digital-and-social-media-marketing-strategy-6467,Digital Transformation,PowerPoint,35,UJ Consulting
Effective Test Automation Process in Practice,https://flevy.com/browse/marketplace/effective-test-automation-process-in-practice-1356,Digital Transformation,PowerPoint,9,vskumar
Enterprise Digital Strategy Framework,https://flevy.com/browse/marketplace/enterprise-digital-strategy-framework-7396,Digital Transformation,PowerPoint,80,Cruuuzinpastyou
Master Data Management (MDM) and Enterprise Architecture (EA) Setup & Solutions,https://flevy.com/browse/marketplace/master-data-management-mdm-and-enterprise-architecture-ea-setup-and-solutions-841,Digital Transformation,PowerPoint,38,vskumar
Robotic Process Automation (RPA) Opportunities (across Value Chain),https://flevy.com/browse/marketplace/robotic-process-automation-rpa-opportunities-across-value-chain-8577,Digital Transformation,PowerPoint,44,LearnPPT Consulting
MS Teams Free Planner Guide for Agile & Waterfall Projects,https://flevy.com/browse/marketplace/ms-teams-free-planner-guide-for-agile-and-waterfall-projects-5718,Digital Transformation,Word,33,i_Pro_PM_Templates
Template - Enterprise Architecture,https://flevy.com/browse/marketplace/template-enterprise-architecture-1989,Digital Transformation,Word,24,Adaptive US Inc.
User Requirements Methods for ERP Consultants,https://flevy.com/browse/marketplace/user-requirements-methods-for-erp-consultants-5141,Digital Transformation,PowerPoint,13,Ahmed M. Rafik
Software Testing Strategy Template,https://flevy.com/browse/marketplace/software-testing-strategy-template-1670,Digital Transformation,Word,22,Daniel M.
TikTok Marketing,https://flevy.com/browse/marketplace/tiktok-marketing-5237,Digital Transformation,PDF,38,Grant Stanley
Test Automation during Agile Project Management,https://flevy.com/browse/marketplace/test-automation-during-agile-project-management-1355,Digital Transformation,PowerPoint,13,vskumar
1000 Business Analysis Interview Questions,https://flevy.com/browse/marketplace/1000-business-analysis-interview-questions-5729,Digital Transformation,Word,173,Adaptive US Inc.
Omnichannel Retail Value Chain,https://flevy.com/browse/marketplace/omnichannel-retail-value-chain-8678,Digital Transformation,PowerPoint,33,LearnPPT Consulting
Quality 4.0 Series: Pillars (Part II),https://flevy.com/browse/flevypro/quality-4-0-series-pillars-part-ii-5358,Digital Transformation,PowerPoint,24,LearnPPT Consulting
AI-enabled Workforce,https://flevy.com/browse/flevypro/ai-enabled-workforce-5230,Digital Transformation,PowerPoint,22,LearnPPT Consulting
Quality 4.0 Series: Pillars (Part I),https://flevy.com/browse/flevypro/quality-4-0-series-pillars-part-i-5357,Digital Transformation,PowerPoint,25,LearnPPT Consulting
Jobs-to-Be-Done (JTBD) Theory,https://flevy.com/browse/flevypro/jobs-to-be-done-jtbd-theory-7375,Digital Transformation,PowerPoint,35,LearnPPT Consulting
Internet of Things (IoT) Strategic Models,https://flevy.com/browse/flevypro/internet-of-things-iot-strategic-models-6464,Digital Transformation,PowerPoint,29,LearnPPT Consulting
Intelligent Enterprise,https://flevy.com/browse/flevypro/intelligent-enterprise-6187,Digital Transformation,PowerPoint,28,LearnPPT Consulting
Global Agile Implementation and Local Culture Considerations,https://flevy.com/browse/flevypro/global-agile-implementation-and-local-culture-considerations-6405,Digital Transformation,PowerPoint,27,LearnPPT Consulting
Organizational Obstacles to Agile,https://flevy.com/browse/flevypro/organizational-obstacles-to-agile-5876,Digital Transformation,PowerPoint,26,LearnPPT Consulting
AARRR Growth Funnel,https://flevy.com/browse/flevypro/aarrr-growth-funnel-7616,Digital Transformation,PowerPoint,27,LearnPPT Consulting
IT4IT Primer,https://flevy.com/browse/flevypro/it4it-primer-7700,Digital Transformation,PowerPoint,31,LearnPPT Consulting
REAN Model,https://flevy.com/browse/flevypro/rean-model-8840,Digital Transformation,PowerPoint,34,LearnPPT Consulting
Unified Architecture Framework (UAF) Metamodel Primer,https://flevy.com/browse/flevypro/unified-architecture-framework-uaf-metamodel-primer-8690,Digital Transformation,PowerPoint,33,LearnPPT Consulting
Net Promoter Score (NPS),https://flevy.com/browse/flevypro/net-promoter-score-nps-7327,Digital Transformation,PowerPoint,28,LearnPPT Consulting
Breakthrough Customer Experience (CX),https://flevy.com/browse/flevypro/breakthrough-customer-experience-cx-3967,Digital Transformation,PowerPoint,22,LearnPPT Consulting
Manufacturing: Internet of Things (IoT) Implementation,https://flevy.com/browse/flevypro/manufacturing-internet-of-things-iot-implementation-5249,Digital Transformation,PowerPoint,25,LearnPPT Consulting
FEAF: Data Reference Model (DRM),https://flevy.com/browse/flevypro/feaf-data-reference-model-drm-5759,Digital Transformation,PowerPoint,35,LearnPPT Consulting
Organic Growth Framework (OGF) Series: Primer,https://flevy.com/browse/flevypro/organic-growth-framework-ogf-series-primer-5605,Digital Transformation,PowerPoint,31,LearnPPT Consulting
Challenges to Digital Manufacturing,https://flevy.com/browse/flevypro/challenges-to-digital-manufacturing-5844,Digital Transformation,PowerPoint,26,LearnPPT Consulting
Digital Fabrication,https://flevy.com/browse/flevypro/digital-fabrication-5186,Digital Transformation,PowerPoint,30,LearnPPT Consulting
Digital Fabrication Transformation,https://flevy.com/browse/flevypro/digital-fabrication-transformation-5994,Digital Transformation,PowerPoint,25,LearnPPT Consulting
Customer Journey Assessment Mind Map,https://flevy.com/browse/flevypro/customer-journey-assessment-mind-map-9282,Digital Transformation,PowerPoint,22,LearnPPT Consulting
Agile Business Analysis Toolkit,https://flevy.com/browse/marketplace/agile-business-analysis-toolkit-7600,Digital Transformation,PowerPoint,7,Adaptive US Inc.
Global Digital Transformation Benchmarking,https://flevy.com/browse/marketplace/global-digital-transformation-benchmarking-3803,Digital Transformation,PDF,159,SIMMETHOD Digital Disruption Benchmarks
Digital Workplace Tech Stack - Implementation Toolkit,https://flevy.com/browse/marketplace/digital-workplace-tech-stack-implementation-toolkit-5232,Digital Transformation,Excel,,Gerard Blokdijk
Agile Testing - Implementation Toolkit,https://flevy.com/browse/marketplace/agile-testing-implementation-toolkit-4085,Digital Transformation,Excel,,Gerard Blokdijk
IT Risk Management Process - Implementation Toolkit,https://flevy.com/browse/marketplace/it-risk-management-process-implementation-toolkit-5178,Digital Transformation,Excel,,Gerard Blokdijk
Cloud Security Strategy - Implementation Toolkit,https://flevy.com/browse/marketplace/cloud-security-strategy-implementation-toolkit-5343,Digital Transformation,Excel,,Gerard Blokdijk
Artificial Intelligence (AI) Ethics - Implementation Toolkit,https://flevy.com/browse/marketplace/artificial-intelligence-ai-ethics-implementation-toolkit-5585,Digital Transformation,Excel,,Gerard Blokdijk
TOGAF - Implementation Toolkit,https://flevy.com/browse/marketplace/togaf-implementation-toolkit-5696,Digital Transformation,Excel,,Gerard Blokdijk
Advanced Analytics for Government - Implementation Toolkit,https://flevy.com/browse/marketplace/advanced-analytics-for-government-implementation-toolkit-5417,Digital Transformation,Excel,,Gerard Blokdijk
Cloud Strategy - Implementation Toolkit,https://flevy.com/browse/marketplace/cloud-strategy-implementation-toolkit-5588,Digital Transformation,Excel,,Gerard Blokdijk
360 Customer View - Implementation Toolkit,https://flevy.com/browse/marketplace/360-customer-view-implementation-toolkit-6300,Digital Transformation,Excel,,Gerard Blokdijk
SOC 2 Type 2 - Implementation Toolkit,https://flevy.com/browse/marketplace/soc-2-type-2-implementation-toolkit-9042,Digital Transformation,Excel,,Gerard Blokdijk
Digital Transformation Overview,https://flevy.com/browse/marketplace/digital-transformation-overview-6330,Digital Transformation,PowerPoint,229,Zanas MacKenzie
"Owning, Managing, and Delivering a Digital Project",https://flevy.com/browse/marketplace/owning-managing-and-delivering-a-digital-project-6321,Digital Transformation,PowerPoint,491,Zanas MacKenzie
Identifying and Selling Digital Projects,https://flevy.com/browse/marketplace/identifying-and-selling-digital-projects-6331,Digital Transformation,PowerPoint,218,Zanas MacKenzie
Business Process Automation - Implementation Toolkit,https://flevy.com/browse/marketplace/business-process-automation-implementation-toolkit-3437,Digital Transformation,Excel,39,Gerard Blokdijk
Buy Now Pay Later (BNPL) Platform - 5 Year Financial Model,https://flevy.com/browse/marketplace/buy-now-pay-later-bnpl-platform-5-year-financial-model-7601,Digital Transformation,Excel,,Profit Vision
Subscription-Based B2C SaaS Financial Model Template,https://flevy.com/browse/marketplace/subscription-based-b2c-saas-financial-model-template-8487,Digital Transformation,Excel,,Excel Business Resource
Fintech Mobile App Financial Model,https://flevy.com/browse/marketplace/fintech-mobile-app-financial-model-8527,Digital Transformation,Excel,,Willcox PMO
Online Products Marketplace Financial Model,https://flevy.com/browse/marketplace/online-products-marketplace-financial-model-6061,Digital Transformation,Excel,,Profit Vision
Mobile App Financial Model - Dynamic 10 Year Forecast,https://flevy.com/browse/marketplace/mobile-app-financial-model-dynamic-10-year-forecast-6022,Digital Transformation,Excel,,Profit Vision
eCommerce Website Financial Model,https://flevy.com/browse/marketplace/ecommerce-website-financial-model-6814,Digital Transformation,Excel,,Big4WallStreet
E-Commerce Startup Financial Model - 5 Year Business Plan,https://flevy.com/browse/marketplace/e-commerce-startup-financial-model-5-year-business-plan-5677,Digital Transformation,Excel,,Profit Vision
Digital Supply Chain Management,https://flevy.com/browse/marketplace/digital-supply-chain-management-7695,Digital Transformation,PowerPoint,267,SB Consulting 
"Training Materials for ITIL 4 Create, Deliver, and Support",https://flevy.com/browse/marketplace/training-materials-for-itil-4-create-deliver-and-support-6838,Digital Transformation,PowerPoint,338,Samir Faraj
Chief Experience Officer (CXO) Toolkit,https://flevy.com/browse/marketplace/chief-experience-officer-cxo-toolkit-7665,Digital Transformation,PowerPoint,219,SB Consulting 
Configuration Management Program,https://flevy.com/browse/marketplace/configuration-management-program-1553,Digital Transformation,PowerPoint,53,Adaptive US Inc.
Kanban Board: Cloud Security,https://flevy.com/browse/marketplace/kanban-board-cloud-security-5848,Digital Transformation,Excel,,Gerard Blokdijk
Kanban Board: Data Governance Automation,https://flevy.com/browse/marketplace/kanban-board-data-governance-automation-5964,Digital Transformation,Excel,,Gerard Blokdijk
Kanban Board: Digital Disruption,https://flevy.com/browse/marketplace/kanban-board-digital-disruption-5856,Digital Transformation,Excel,,Gerard Blokdijk
Business Intelligence and Analytics Toolkit,https://flevy.com/browse/marketplace/business-intelligence-and-analytics-toolkit-7238,Digital Transformation,PowerPoint,137,SB Consulting 
Kanban Board: Zero Trust Security,https://flevy.com/browse/marketplace/kanban-board-zero-trust-security-5963,Digital Transformation,Excel,,Gerard Blokdijk
Thought Leadership Business Toolkit,https://flevy.com/browse/marketplace/thought-leadership-business-toolkit-7690,Digital Transformation,PowerPoint,150,SB Consulting 
Marketing Analytics,https://flevy.com/browse/marketplace/marketing-analytics-8201,Digital Transformation,PowerPoint,174,SB Consulting 
Double Diamond Model,https://flevy.com/browse/marketplace/double-diamond-model-7754,Digital Transformation,PowerPoint,129,SB Consulting 
Application Management,https://flevy.com/browse/marketplace/application-management-7869,Digital Transformation,PowerPoint,131,SB Consulting 
Digital Transformation Office (DTO),https://flevy.com/browse/marketplace/digital-transformation-office-dto-7956,Digital Transformation,PowerPoint,126,SB Consulting 
Service Marketing,https://flevy.com/browse/marketplace/service-marketing-8196,Digital Transformation,PowerPoint,198,SB Consulting 
Social Media Influencer - 5 Year Financial Model,https://flevy.com/browse/marketplace/social-media-influencer-5-year-financial-model-7749,Digital Transformation,Excel,,Profit Vision
SaaS Startup Business Plan,https://flevy.com/browse/marketplace/saas-startup-business-plan-8717,Digital Transformation,PowerPoint,277,SB Consulting 
Search Engine Optimization (SEO) Strategy,https://flevy.com/browse/marketplace/search-engine-optimization-seo-strategy-8239,Digital Transformation,PowerPoint,135,SB Consulting 
Customer Experience Assessment Handbook,https://flevy.com/browse/marketplace/customer-experience-assessment-handbook-8639,Digital Transformation,PowerPoint,138,SB Consulting 
Hybrid Working: Improving Productivity and Performance,https://flevy.com/browse/marketplace/hybrid-working-improving-productivity-and-performance-6896,Digital Transformation,PowerPoint,78,Operational Excellence Consulting
IT/Tech Service Provider 5-Year Financial Projection Model,https://flevy.com/browse/marketplace/it-tech-service-provider-5-year-financial-projection-model-8025,Digital Transformation,Excel,,Projectify
Project Management | Phase 2 || Planning,https://flevy.com/browse/marketplace/project-management-phase-2-planning-5624,Digital Transformation,Word,7,Fin-Wiser Advisory
Enterprise Architecture (EA) - An Introduction,https://flevy.com/browse/marketplace/enterprise-architecture-ea-an-introduction-7338,Digital Transformation,PowerPoint,104,RadVector  Consulting
Data Governance - A Primer,https://flevy.com/browse/marketplace/data-governance-a-primer-7100,Digital Transformation,PowerPoint,69,RadVector  Consulting
COBIT 5 Process Reference Guide,https://flevy.com/browse/marketplace/cobit-5-process-reference-guide-7654,Digital Transformation,PowerPoint,59,RadVector  Consulting
CVRW Stakeholder Analytical Framework,https://flevy.com/browse/marketplace/cvrw-stakeholder-analytical-framework-5732,Digital Transformation,PDF,14,JML Business & Legal Strategic Consult.
LGPD Quick Implementation Action Plan,https://flevy.com/browse/marketplace/lgpd-quick-implementation-action-plan-5976,Digital Transformation,Excel,,John Kyriazoglou
Project Management - In The Transformation Era,https://flevy.com/browse/marketplace/project-management-in-the-transformation-era-6110,Digital Transformation,PowerPoint,46,RadVector  Consulting
E-Commerce Business Financial Projection 3-Statement Model,https://flevy.com/browse/marketplace/e-commerce-business-financial-projection-3-statement-model-7634,Digital Transformation,Excel,,Projectify
GDPR Made Simple - Good Practice Templates/Compliance Guide,https://flevy.com/browse/marketplace/gdpr-made-simple-good-practice-templates-compliance-guide-4103,Digital Transformation,Word,23,Navigate Change Consulting
Basic SaaS Startup Model: 4 Pricing Tiers,https://flevy.com/browse/marketplace/basic-saas-startup-model-4-pricing-tiers-6517,Digital Transformation,Excel,,Jason Varner | SmartHelping
Cloud Computing - The Ultimate Introduction,https://flevy.com/browse/marketplace/cloud-computing-the-ultimate-introduction-6974,Digital Transformation,PowerPoint,126,RadVector  Consulting
Blockchain - Beyond Cryptocurrencies,https://flevy.com/browse/marketplace/blockchain-beyond-cryptocurrencies-6856,Digital Transformation,PowerPoint,43,RadVector  Consulting
ITIL Foundation - ITIL 4 Edition (2),https://flevy.com/browse/marketplace/itil-foundation-itil-4-edition-2-7030,Digital Transformation,PowerPoint,214,RadVector  Consulting
Modern Facebook Marketing,https://flevy.com/browse/marketplace/modern-facebook-marketing-5173,Digital Transformation,PDF,67,Grant Stanley
SaaS Business Tracking Template,https://flevy.com/browse/marketplace/saas-business-tracking-template-7579,Digital Transformation,Excel,,Improve Your Excel
Crypto Currency Portfolio Excel Dashboard,https://flevy.com/browse/marketplace/crypto-currency-portfolio-excel-dashboard-7523,Digital Transformation,Excel,,Improve Your Excel
COBIT 5 Unlocked (the missing pieces): Deliver Business Value with IT! - Design: Spell out IT Activities from a demand and supplier side,https://flevy.com/browse/marketplace/cobit-5-unlocked-the-missing-pieces-deliver-business-value-with-it-design-spell-out-it-activities-from-a-demand-and-supplier-side-401,Digital Transformation,PDF,145,Martin Palmgren
Cloud Computing - Risks and Opportunities,https://flevy.com/browse/marketplace/cloud-computing-risks-and-opportunities-770,Digital Transformation,PowerPoint,15,yveszieba
Project Management Templates for PRINCE2 & Agile,https://flevy.com/browse/marketplace/project-management-templates-for-prince2-and-agile-7797,Digital Transformation,Word,,Willcox PMO
The Complete Guide to DBA Practices & Procedures - Regulatory Compliance & DBA - Part 15,https://flevy.com/browse/marketplace/the-complete-guide-to-dba-practices-and-procedures-regulatory-compliance-and-dba-part-15-586,Digital Transformation,PowerPoint,54,CSMullins
Bitcoin Mining Business Guide,https://flevy.com/browse/marketplace/bitcoin-mining-business-guide-2942,Digital Transformation,Word,12,Safwan Khan
Three Agile Team Agreements - Working Agreement - DoR - DoD,https://flevy.com/browse/marketplace/three-agile-team-agreements-working-agreement-dor-dod-7311,Digital Transformation,PowerPoint,47,ddelpercio
Big Data - Foundational Training,https://flevy.com/browse/marketplace/big-data-foundational-training-3929,Digital Transformation,PowerPoint,55,Aadhya Solutions
TOGAF 9.1 Training Practitioner Level,https://flevy.com/browse/marketplace/togaf-9-1-training-practitioner-level-5409,Digital Transformation,PowerPoint,460,Samir Faraj
Future of Work and Impact of Automation on the Job Market,https://flevy.com/browse/marketplace/future-of-work-and-impact-of-automation-on-the-job-market-6711,Digital Transformation,PowerPoint,49,Samir Faraj
Data Analytics and Visualization Utilizing COVID-19 Data,https://flevy.com/browse/marketplace/data-analytics-and-visualization-utilizing-covid-19-data-5639,Digital Transformation,PDF,52,RMDS Lab
