title,url,category,filetype,slide_count,publishing_consultancy
Leavitt's Diamond,https://flevy.com/browse/flevypro/leavitts-diamond-3982,"Organization, Change, & HR",PowerPoint,25,LearnPPT Consulting
Deception in Corporate Communication,https://flevy.com/browse/flevypro/deception-in-corporate-communication-3423,"Organization, Change, & HR",PowerPoint,24,LearnPPT Consulting
Psychology of Market Entry Analysis,https://flevy.com/browse/flevypro/psychology-of-market-entry-analysis-3439,"Organization, Change, & HR",PowerPoint,27,LearnPPT Consulting
Succession Management Execution,https://flevy.com/browse/flevypro/succession-management-execution-3188,"Organization, Change, & HR",PowerPoint,19,LearnPPT Consulting
Virtual Work: Stages of Virtual Work Maturity,https://flevy.com/browse/flevypro/virtual-work-stages-of-virtual-work-maturity-5148,"Organization, Change, & HR",PowerPoint,20,LearnPPT Consulting
Four Stages of Customer Insight (CI) Maturity,https://flevy.com/browse/flevypro/four-stages-of-customer-insight-ci-maturity-2807,"Organization, Change, & HR",PowerPoint,21,PPT Lab
Family Business: Succession Preparation,https://flevy.com/browse/flevypro/family-business-succession-preparation-3777,"Organization, Change, & HR",PowerPoint,21,LearnPPT Consulting
Family Business: Effective Succession Planning,https://flevy.com/browse/flevypro/family-business-effective-succession-planning-3709,"Organization, Change, & HR",PowerPoint,21,LearnPPT Consulting
Purpose-driven Organization Primer,https://flevy.com/browse/flevypro/purpose-driven-organization-primer-2859,"Organization, Change, & HR",PowerPoint,22,LearnPPT Consulting
Guide to Organizational Structures,https://flevy.com/browse/marketplace/guide-to-organizational-structures-4154,"Organization, Change, & HR",PowerPoint,17,Corporate Finance 101
Design-driven Culture,https://flevy.com/browse/flevypro/design-driven-culture-2802,"Organization, Change, & HR",PowerPoint,24,PPT Lab
Change Management Frameworks Reference Guide,https://flevy.com/browse/marketplace/change-management-frameworks-reference-guide-5818,"Organization, Change, & HR",PowerPoint,402,Operational Excellence Consulting
Assessment Dashboard - Risk Management and Compliance,https://flevy.com/browse/marketplace/assessment-dashboard-risk-management-and-compliance-2995,"Organization, Change, & HR",Excel,,Gerard Blokdijk
Code of Conduct Training,https://flevy.com/browse/marketplace/code-of-conduct-training-1402,"Organization, Change, & HR",PowerPoint,25,PA Services Group
ISO 20400:2017 (Sustainable Procurement) Awareness Training,https://flevy.com/browse/marketplace/iso-204002017-sustainable-procurement-awareness-training-5835,"Organization, Change, & HR",PowerPoint,65,Operational Excellence Consulting
ISO 26000:2010 (Social Responsibility) Awareness Training,https://flevy.com/browse/marketplace/iso-260002010-social-responsibility-awareness-training-3835,"Organization, Change, & HR",PowerPoint,100,Operational Excellence Consulting
Problem Solving and Decision Making,https://flevy.com/browse/marketplace/problem-solving-and-decision-making-5369,"Organization, Change, & HR",PowerPoint,101,Gafford Consulting
Training Evaluation Model (TEM),https://flevy.com/browse/marketplace/training-evaluation-model-tem-2360,"Organization, Change, & HR",PowerPoint,71,Operational Excellence Consulting
Effective Facilitation,https://flevy.com/browse/marketplace/effective-facilitation-2443,"Organization, Change, & HR",PowerPoint,59,Operational Excellence Consulting
Visitor Safety Induction Training,https://flevy.com/browse/marketplace/visitor-safety-induction-training-952,"Organization, Change, & HR",PowerPoint,16,PA Services Group
HR Compensation Strategy,https://flevy.com/browse/marketplace/hr-compensation-strategy-5090,"Organization, Change, & HR",PowerPoint,20,UJ Consulting
Communication,https://flevy.com/browse/marketplace/communication-966,"Organization, Change, & HR",PowerPoint,33,The Highway of Change
Eisenhower Decision Matrix (Excel),https://flevy.com/browse/flevypro/eisenhower-decision-matrix-excel-3284,"Organization, Change, & HR",Excel,,Flevy
TWI Program: 5 Needs Model For Good Supervisors Poster,https://flevy.com/browse/marketplace/twi-program-5-needs-model-for-good-supervisors-poster-6861,"Organization, Change, & HR",PDF,3,Operational Excellence Consulting
Robust Production Management (RPM) Module 5: Staffing Models,https://flevy.com/browse/marketplace/robust-production-management-rpm-module-5-staffing-models-463,"Organization, Change, & HR",PDF,22,Lance Latham
CMMI V 1.3 Documentation Toolkit,https://flevy.com/browse/marketplace/cmmi-v-1-3-documentation-toolkit-1994,"Organization, Change, & HR",Excel,,Adaptive US Inc.
"Health, Safety and Environmental Management Plan",https://flevy.com/browse/marketplace/health-safety-and-environmental-management-plan-330,"Organization, Change, & HR",Word,29,gmclennan
Compensation and Incentive Management Business Toolkit,https://flevy.com/browse/marketplace/compensation-and-incentive-management-business-toolkit-7215,"Organization, Change, & HR",PowerPoint,190,SB Consulting 
"Kanban Board: Environmental, Social, & Governance (ESG)",https://flevy.com/browse/marketplace/kanban-board-environmental-social-and-governance-esg-5955,"Organization, Change, & HR",Excel,,Gerard Blokdijk
Assessment Dashboard - Human Resources,https://flevy.com/browse/marketplace/assessment-dashboard-human-resources-3151,"Organization, Change, & HR",Excel,,Gerard Blokdijk
ISO 37301:2021 (Compliance Management Systems) Awareness,https://flevy.com/browse/marketplace/iso-373012021-compliance-management-systems-awareness-6033,"Organization, Change, & HR",PowerPoint,74,Operational Excellence Consulting
TWI Program: Problem Solving (PS) Training,https://flevy.com/browse/marketplace/twi-program-problem-solving-ps-training-1954,"Organization, Change, & HR",PowerPoint,59,Operational Excellence Consulting
Portfolio Management Maturity Assessment,https://flevy.com/browse/marketplace/portfolio-management-maturity-assessment-5196,"Organization, Change, & HR",PowerPoint,34,Dartview Consulting
Team Work as a Competitive Advantage,https://flevy.com/browse/marketplace/team-work-as-a-competitive-advantage-3853,"Organization, Change, & HR",PDF,54,Gert and Harry - Envisioning
Strategic Leadership from Good to Great (Summary),https://flevy.com/browse/marketplace/strategic-leadership-from-good-to-great-summary-3992,"Organization, Change, & HR",PowerPoint,88,Gert and Harry - Envisioning
Form 002 - Safe Work Method Statement Template,https://flevy.com/browse/marketplace/form-002-safe-work-method-statement-template-342,"Organization, Change, & HR",Word,8,gmclennan
Building a World Class HR Strategy,https://flevy.com/browse/marketplace/building-a-world-class-hr-strategy-6383,"Organization, Change, & HR",PowerPoint,81,UJ Consulting
A Guide to Undertaking Change Impact Assessment,https://flevy.com/browse/marketplace/a-guide-to-undertaking-change-impact-assessment-4045,"Organization, Change, & HR",PowerPoint,30,The Highway of Change
Knowledge Management  Process,https://flevy.com/browse/marketplace/knowledge-management-process-2323,"Organization, Change, & HR",Word,7,Adaptive US Inc.
Project Stakeholder Management Plan Template,https://flevy.com/browse/marketplace/project-stakeholder-management-plan-template-2952,"Organization, Change, & HR",Word,11,Your Agile Project Manager
Developing Effective Recruitment Strategy,https://flevy.com/browse/marketplace/developing-effective-recruitment-strategy-6566,"Organization, Change, & HR",PowerPoint,58,UJ Consulting
Competency Based HRM Best Practice,https://flevy.com/browse/marketplace/competency-based-hrm-best-practice-6438,"Organization, Change, & HR",PowerPoint,53,UJ Consulting
Business Adviser's Consulting & Coaching,https://flevy.com/browse/marketplace/business-advisers-consulting-and-coaching-4174,"Organization, Change, & HR",PDF,46,ZG Worldwide Consultants
How to Use the Change Framework,https://flevy.com/browse/marketplace/how-to-use-the-change-framework-1629,"Organization, Change, & HR",PowerPoint,15,IntelliVen
Designing and Delivering Focus Interviews,https://flevy.com/browse/marketplace/designing-and-delivering-focus-interviews-98,"Organization, Change, & HR",PowerPoint,13,Process Consulting
Best Practices Transfer Program,https://flevy.com/browse/flevypro/best-practices-transfer-program-3802,"Organization, Change, & HR",PowerPoint,30,LearnPPT Consulting
Tuckman's 5 Stages of Group Development,https://flevy.com/browse/flevypro/tuckmans-5-stages-of-group-development-5564,"Organization, Change, & HR",PowerPoint,25,LearnPPT Consulting
Organizational DNA: 4 Building Blocks,https://flevy.com/browse/flevypro/organizational-dna-4-building-blocks-4190,"Organization, Change, & HR",PowerPoint,30,LearnPPT Consulting
7 Tactics to Upskilling,https://flevy.com/browse/flevypro/7-tactics-to-upskilling-5939,"Organization, Change, & HR",PowerPoint,24,LearnPPT Consulting
Diversity & Inclusion (D&I) Improvement,https://flevy.com/browse/flevypro/diversity-and-inclusion-dandi-improvement-6565,"Organization, Change, & HR",PowerPoint,30,LearnPPT Consulting
Digital Maturity Primer,https://flevy.com/browse/flevypro/digital-maturity-primer-6267,"Organization, Change, & HR",PowerPoint,29,LearnPPT Consulting
Business Case for Diversity & Inclusion (D&I),https://flevy.com/browse/flevypro/business-case-for-diversity-and-inclusion-dandi-6420,"Organization, Change, & HR",PowerPoint,28,LearnPPT Consulting
Organizational Elements Model,https://flevy.com/browse/flevypro/organizational-elements-model-6805,"Organization, Change, & HR",PowerPoint,25,LearnPPT Consulting
6 Rs to Behavioral Change,https://flevy.com/browse/flevypro/6-rs-to-behavioral-change-6009,"Organization, Change, & HR",PowerPoint,22,LearnPPT Consulting
Resource Utilization & Productivity,https://flevy.com/browse/flevypro/resource-utilization-and-productivity-3468,"Organization, Change, & HR",PowerPoint,25,LearnPPT Consulting
Personality Profiles of Successful Leaders,https://flevy.com/browse/flevypro/personality-profiles-of-successful-leaders-3606,"Organization, Change, & HR",PowerPoint,25,LearnPPT Consulting
Ethical Organization: PLUS Decision Making Model,https://flevy.com/browse/flevypro/ethical-organization-plus-decision-making-model-3922,"Organization, Change, & HR",PowerPoint,24,LearnPPT Consulting
Next-gen Learning Organization: Core Pillars,https://flevy.com/browse/flevypro/next-gen-learning-organization-core-pillars-5133,"Organization, Change, & HR",PowerPoint,30,LearnPPT Consulting
Business Process Maturity Model (BPMM) Series: Predictable,https://flevy.com/browse/flevypro/business-process-maturity-model-bpmm-series-predictable-4313,"Organization, Change, & HR",PowerPoint,20,LearnPPT Consulting
STARS Framework,https://flevy.com/browse/flevypro/stars-framework-3217,"Organization, Change, & HR",PowerPoint,23,LearnPPT Consulting
Business Process Maturity Model (BPMM) Series: Standardized,https://flevy.com/browse/flevypro/business-process-maturity-model-bpmm-series-standardized-4312,"Organization, Change, & HR",PowerPoint,31,LearnPPT Consulting
Business Process Maturity Model (BPMM) Series: Innovating,https://flevy.com/browse/flevypro/business-process-maturity-model-bpmm-series-innovating-4314,"Organization, Change, & HR",PowerPoint,21,LearnPPT Consulting
Consulting Workshop Series: Focus Group,https://flevy.com/browse/flevypro/consulting-workshop-series-focus-group-3923,"Organization, Change, & HR",PowerPoint,35,LearnPPT Consulting
Learning Organization: Leveraging Best Practices,https://flevy.com/browse/flevypro/learning-organization-leveraging-best-practices-3841,"Organization, Change, & HR",PowerPoint,29,LearnPPT Consulting
Principles of Executive Time Management,https://flevy.com/browse/flevypro/principles-of-executive-time-management-3369,"Organization, Change, & HR",PowerPoint,22,LearnPPT Consulting
6 Theories of Motivation,https://flevy.com/browse/flevypro/6-theories-of-motivation-6852,"Organization, Change, & HR",PowerPoint,37,LearnPPT Consulting
10 Principles of Strategic Leadership,https://flevy.com/browse/flevypro/10-principles-of-strategic-leadership-3500,"Organization, Change, & HR",PowerPoint,22,LearnPPT Consulting
Leadership Transition - Team Recruitment,https://flevy.com/browse/flevypro/leadership-transition-team-recruitment-3347,"Organization, Change, & HR",PowerPoint,20,LearnPPT Consulting
Service-Profit Chain,https://flevy.com/browse/flevypro/service-profit-chain-2645,"Organization, Change, & HR",PowerPoint,15,LearnPPT Consulting
Leadership Self-Management Skills,https://flevy.com/browse/marketplace/leadership-self-management-skills-7153,"Organization, Change, & HR",PowerPoint,246,SB Consulting 
McKinsey Organizational Structure Framework,https://flevy.com/browse/marketplace/mckinsey-organizational-structure-framework-7639,"Organization, Change, & HR",PowerPoint,237,SB Consulting 
Brain Teasers and Icebreaker Activities,https://flevy.com/browse/marketplace/brain-teasers-and-icebreaker-activities-7439,"Organization, Change, & HR",PowerPoint,157,SB Consulting 
Workbook - LS Organizational Change Management,https://flevy.com/browse/marketplace/workbook-ls-organizational-change-management-1534,"Organization, Change, & HR",Excel,,roybusinesschat
TWI Program: Job Safety (JS) Training,https://flevy.com/browse/marketplace/twi-program-job-safety-js-training-1506,"Organization, Change, & HR",PowerPoint,104,Operational Excellence Consulting
ADDIE Model for Instructional Design,https://flevy.com/browse/marketplace/addie-model-for-instructional-design-2386,"Organization, Change, & HR",PowerPoint,62,Operational Excellence Consulting
Teleworking Audit Toolkit,https://flevy.com/browse/marketplace/teleworking-audit-toolkit-5103,"Organization, Change, & HR",Excel,,John Kyriazoglou
Integrating Enterprise Performance and Risk Management,https://flevy.com/browse/marketplace/integrating-enterprise-performance-and-risk-management-3212,"Organization, Change, & HR",PowerPoint,68,Gary Cokins
5S & Visual Controls for Workplace Organization,https://flevy.com/browse/marketplace/5s-and-visual-controls-for-workplace-organization-1023,"Organization, Change, & HR",PowerPoint,107,OpEx Academy NZ
Lean Leader GB Series 5 - Lead 5S,https://flevy.com/browse/marketplace/lean-leader-gb-series-5-lead-5s-1451,"Organization, Change, & HR",PowerPoint,71,OpEx Academy NZ
Change Management - Effective Framework,https://flevy.com/browse/marketplace/change-management-effective-framework-6273,"Organization, Change, & HR",PowerPoint,52,RadVector  Consulting
Lean 5S Poster,https://flevy.com/browse/marketplace/lean-5s-poster-5532,"Organization, Change, & HR",PDF,1,Aniket Bagde
Lesson 2 - How to Manage Your Department to Meet Your Goals,https://flevy.com/browse/marketplace/lesson-2-how-to-manage-your-department-to-meet-your-goals-4152,"Organization, Change, & HR",Word,27,Grant Stanley
Developing Effective Communication Skills,https://flevy.com/browse/marketplace/developing-effective-communication-skills-6564,"Organization, Change, & HR",PowerPoint,44,UJ Consulting
High Performing Leaders,https://flevy.com/browse/marketplace/high-performing-leaders-6462,"Organization, Change, & HR",PowerPoint,65,UJ Consulting
Complete KPIs for All HR Functions,https://flevy.com/browse/marketplace/complete-kpis-for-all-hr-functions-6427,"Organization, Change, & HR",Word,6,UJ Consulting
Change Management Process - Discovery Questionnaire,https://flevy.com/browse/marketplace/change-management-process-discovery-questionnaire-5479,"Organization, Change, & HR",Excel,,Fin-Wiser Advisory
Form 007 - HSE Weekly Inspection,https://flevy.com/browse/marketplace/form-007-hse-weekly-inspection-346,"Organization, Change, & HR",Word,2,gmclennan
Robust Production Management (RPM) Module 1: Performance Culture,https://flevy.com/browse/marketplace/robust-production-management-rpm-module-1-performance-culture-459,"Organization, Change, & HR",PDF,20,Lance Latham
Robust Production Management (RPM) Module 7: Resource Alignment Matrix,https://flevy.com/browse/marketplace/robust-production-management-rpm-module-7-resource-alignment-matrix-465,"Organization, Change, & HR",PDF,17,Lance Latham
Resolving Workplace Conflicts: General - Lack of Trust,https://flevy.com/browse/marketplace/resolving-workplace-conflicts-general-lack-of-trust-3671,"Organization, Change, & HR",PDF,5,"Karen Reitor, Communique Productions Inc"
HR Policies - Implementation Toolkit,https://flevy.com/browse/marketplace/hr-policies-implementation-toolkit-5403,"Organization, Change, & HR",Excel,,Gerard Blokdijk
Stakeholder Management Strategy,https://flevy.com/browse/marketplace/stakeholder-management-strategy-7254,"Organization, Change, & HR",PowerPoint,143,SB Consulting 
Business Communications Toolkit,https://flevy.com/browse/marketplace/business-communications-toolkit-8884,"Organization, Change, & HR",PowerPoint,240,SB Consulting 
Handbook on Developing Operating Policies,https://flevy.com/browse/marketplace/handbook-on-developing-operating-policies-1277,"Organization, Change, & HR",PDF,12,Dr. Gregg Li
Strategic Decision Making Toolkit,https://flevy.com/browse/marketplace/strategic-decision-making-toolkit-7407,"Organization, Change, & HR",PowerPoint,140,SB Consulting 
Agility and Change Management,https://flevy.com/browse/marketplace/agility-and-change-management-5824,"Organization, Change, & HR",PowerPoint,83,"Tarek Darwish, Sr. Consultant & Trainer"
How to Implement Corporate Policies Better,https://flevy.com/browse/marketplace/how-to-implement-corporate-policies-better-1668,"Organization, Change, & HR",PDF,23,John Kyriazoglou
Employee Benefits Tracker (Google Sheet for HR Managers),https://flevy.com/browse/marketplace/employee-benefits-tracker-google-sheet-for-hr-managers-6887,"Organization, Change, & HR",Excel,,Jason Varner | SmartHelping
ITIL 4 Workforce and Talent Management Practice,https://flevy.com/browse/marketplace/itil-4-workforce-and-talent-management-practice-5907,"Organization, Change, & HR",PowerPoint,95,Samir Faraj
HR Career Management,https://flevy.com/browse/marketplace/hr-career-management-5091,"Organization, Change, & HR",PowerPoint,35,UJ Consulting
Environmental Policy and Strategy for Sustainability,https://flevy.com/browse/marketplace/environmental-policy-and-strategy-for-sustainability-6192,"Organization, Change, & HR",Word,19,Navigate Change Consulting
Time Management Guide with Templates,https://flevy.com/browse/marketplace/time-management-guide-with-templates-2027,"Organization, Change, & HR",PowerPoint,35,P-Square Partners
Organizational Culture Transformation Approach,https://flevy.com/browse/marketplace/organizational-culture-transformation-approach-1274,"Organization, Change, & HR",PowerPoint,26,asaxcube
Stakeholder Analysis Tool - Simple,https://flevy.com/browse/marketplace/stakeholder-analysis-tool-simple-2254,"Organization, Change, & HR",Excel,,ALB Business Consulting
Atomic Habit to Change Your Life,https://flevy.com/browse/marketplace/atomic-habit-to-change-your-life-6631,"Organization, Change, & HR",PowerPoint,39,UJ Consulting
Employee Development Plan (Best Practice Guidebook),https://flevy.com/browse/marketplace/employee-development-plan-best-practice-guidebook-6544,"Organization, Change, & HR",Word,59,UJ Consulting
Digital Maturity Model and Assessment,https://flevy.com/browse/marketplace/digital-maturity-model-and-assessment-8030,"Organization, Change, & HR",PowerPoint,32,LearnPPT Consulting
SOP Preparation of Employee KPI (Examples & Templates),https://flevy.com/browse/marketplace/sop-preparation-of-employee-kpi-examples-and-templates-6649,"Organization, Change, & HR",Word,6,UJ Consulting
Organizational Change and Development,https://flevy.com/browse/marketplace/organizational-change-and-development-6115,"Organization, Change, & HR",PowerPoint,41,UJ Consulting
Resolving Workplace Conflicts: General - Lack of Communication,https://flevy.com/browse/marketplace/resolving-workplace-conflicts-general-lack-of-communication-3673,"Organization, Change, & HR",PDF,3,"Karen Reitor, Communique Productions Inc"
Strategies for Developing Negotiation Skills,https://flevy.com/browse/marketplace/strategies-for-developing-negotiation-skills-6358,"Organization, Change, & HR",PowerPoint,67,UJ Consulting
People Productivity Toolkit,https://flevy.com/browse/marketplace/people-productivity-toolkit-1077,"Organization, Change, & HR",PowerPoint,34,ksd123
Ikigai Framework,https://flevy.com/browse/flevypro/ikigai-framework-7261,"Organization, Change, & HR",PowerPoint,35,LearnPPT Consulting
SKS and IL/IW/WI Models for Feedback,https://flevy.com/browse/flevypro/sks-and-il-iw-wi-models-for-feedback-3585,"Organization, Change, & HR",PowerPoint,18,LearnPPT Consulting
Organizational Behavior,https://flevy.com/browse/flevypro/organizational-behavior-4132,"Organization, Change, & HR",PowerPoint,21,LearnPPT Consulting
Eisenhower Decision Matrix,https://flevy.com/browse/flevypro/eisenhower-decision-matrix-3283,"Organization, Change, & HR",PowerPoint,20,LearnPPT Consulting
Virtual Work: Digital Facilitation Primer,https://flevy.com/browse/flevypro/virtual-work-digital-facilitation-primer-5224,"Organization, Change, & HR",PowerPoint,23,LearnPPT Consulting
Sustainability-Based Management: Leaders vs. Laggards,https://flevy.com/browse/flevypro/sustainability-based-management-leaders-vs-laggards-5121,"Organization, Change, & HR",PowerPoint,23,LearnPPT Consulting
Leadership Operating Model Design,https://flevy.com/browse/flevypro/leadership-operating-model-design-6068,"Organization, Change, & HR",PowerPoint,25,LearnPPT Consulting
10 Hidden Strategic Opportunities,https://flevy.com/browse/flevypro/10-hidden-strategic-opportunities-6024,"Organization, Change, & HR",PowerPoint,22,LearnPPT Consulting
Organizational Forgetting,https://flevy.com/browse/flevypro/organizational-forgetting-5657,"Organization, Change, & HR",PowerPoint,27,LearnPPT Consulting
Viable System Model (VSM),https://flevy.com/browse/flevypro/viable-system-model-vsm-7157,"Organization, Change, & HR",PowerPoint,33,LearnPPT Consulting
4 Zones of Organizational Energy,https://flevy.com/browse/flevypro/4-zones-of-organizational-energy-8882,"Organization, Change, & HR",PowerPoint,35,LearnPPT Consulting
Corporate Philanthropy Primer,https://flevy.com/browse/flevypro/corporate-philanthropy-primer-3954,"Organization, Change, & HR",PowerPoint,23,LearnPPT Consulting
Organizational DNA Primer,https://flevy.com/browse/flevypro/organizational-dna-primer-4109,"Organization, Change, & HR",PowerPoint,27,LearnPPT Consulting
Ethical Organization: Improving Ethical Decision Making,https://flevy.com/browse/flevypro/ethical-organization-improving-ethical-decision-making-3930,"Organization, Change, & HR",PowerPoint,22,LearnPPT Consulting
Virtual Work: Digital Facilitation Methods,https://flevy.com/browse/flevypro/virtual-work-digital-facilitation-methods-5244,"Organization, Change, & HR",PowerPoint,25,LearnPPT Consulting
Virtual Work: Corporate Culture,https://flevy.com/browse/flevypro/virtual-work-corporate-culture-5464,"Organization, Change, & HR",PowerPoint,23,LearnPPT Consulting
Shareholder Value Traps,https://flevy.com/browse/flevypro/shareholder-value-traps-5239,"Organization, Change, & HR",PowerPoint,29,LearnPPT Consulting
Corporate Social Responsibility (CSR): Circular Economy,https://flevy.com/browse/flevypro/corporate-social-responsibility-csr-circular-economy-3952,"Organization, Change, & HR",PowerPoint,24,LearnPPT Consulting
Virtual Work: Communication Tactics,https://flevy.com/browse/flevypro/virtual-work-communication-tactics-5448,"Organization, Change, & HR",PowerPoint,26,LearnPPT Consulting
Holacracy Framework,https://flevy.com/browse/flevypro/holacracy-framework-7209,"Organization, Change, & HR",PowerPoint,32,LearnPPT Consulting
Lean Product Development: Talent Development,https://flevy.com/browse/flevypro/lean-product-development-talent-development-5823,"Organization, Change, & HR",PowerPoint,21,LearnPPT Consulting
Transformational Leadership - Implementation Toolkit,https://flevy.com/browse/marketplace/transformational-leadership-implementation-toolkit-5188,"Organization, Change, & HR",Excel,,Gerard Blokdijk
Target Operating Model (TOM) Strategy - Implementation Toolkit,https://flevy.com/browse/marketplace/target-operating-model-tom-strategy-implementation-toolkit-6151,"Organization, Change, & HR",Excel,,Gerard Blokdijk
Corporate Social Responsibility (CSR) Toolkit,https://flevy.com/browse/marketplace/corporate-social-responsibility-csr-toolkit-7161,"Organization, Change, & HR",PowerPoint,241,SB Consulting 
Chief People Officer (CPO) Toolkit,https://flevy.com/browse/marketplace/chief-people-officer-cpo-toolkit-7476,"Organization, Change, & HR",PowerPoint,274,SB Consulting 
Personal Branding Toolkit,https://flevy.com/browse/marketplace/personal-branding-toolkit-7558,"Organization, Change, & HR",PowerPoint,180,SB Consulting 
Business Strategy: Negotiation Strategy,https://flevy.com/browse/marketplace/business-strategy-negotiation-strategy-6993,"Organization, Change, & HR",PowerPoint,86,SB Consulting 
Policy Governance and Management Best Practices,https://flevy.com/browse/marketplace/policy-governance-and-management-best-practices-6173,"Organization, Change, & HR",PowerPoint,51,Patrick Gitau 
Feasibility Studies Template for a Training Center,https://flevy.com/browse/marketplace/feasibility-studies-template-for-a-training-center-6366,"Organization, Change, & HR",Excel,,NEETEM
Code of Conduct Policy and Procedure,https://flevy.com/browse/marketplace/code-of-conduct-policy-and-procedure-1394,"Organization, Change, & HR",Word,16,PA Services Group
