title,url,category,filetype,slide_count,publishing_consultancy
Business Cost Optimization - Implementation Toolkit,https://flevy.com/browse/marketplace/business-cost-optimization-implementation-toolkit-4090,Operational Excellence,Excel,,Gerard Blokdijk
AS9100 - Implementation Toolkit,https://flevy.com/browse/marketplace/as9100-implementation-toolkit-6313,Operational Excellence,Excel,,Gerard Blokdijk
Factory Planning and Design,https://flevy.com/browse/marketplace/factory-planning-and-design-7602,Operational Excellence,PowerPoint,279,SB Consulting 
Lean Healthcare Toolkit,https://flevy.com/browse/marketplace/lean-healthcare-toolkit-7131,Operational Excellence,PowerPoint,229,SB Consulting 
Chief Operating Officer (COO) Self-Assessment Toolkit,https://flevy.com/browse/marketplace/chief-operating-officer-coo-self-assessment-toolkit-9057,Operational Excellence,PowerPoint,794,SB Consulting 
Project Portfolio Management (PPM) and Program Management,https://flevy.com/browse/marketplace/project-portfolio-management-ppm-and-program-management-7119,Operational Excellence,PowerPoint,1201,SB Consulting 
Appointment Management for Medical Clinics,https://flevy.com/browse/marketplace/appointment-management-for-medical-clinics-8129,Operational Excellence,Excel,,Improve Your Excel
Total Quality Management - Quality Systems,https://flevy.com/browse/marketplace/total-quality-management-quality-systems-6853,Operational Excellence,PowerPoint,100,RadVector  Consulting
The Project Manager's Emergency Kit,https://flevy.com/browse/marketplace/the-project-managers-emergency-kit-7951,Operational Excellence,PowerPoint,293,RadVector  Consulting
The Balanced Scorecard,https://flevy.com/browse/marketplace/the-balanced-scorecard-8392,Operational Excellence,PowerPoint,73,RadVector  Consulting
KPI Sales & Marketing Supervisor,https://flevy.com/browse/marketplace/kpi-sales-and-marketing-supervisor-9016,Operational Excellence,Excel,,UJ Consulting
Should Cost/Cost Break Down method Template,https://flevy.com/browse/marketplace/should-cost-cost-break-down-method-template-7582,Operational Excellence,Excel,,Improve Your Excel
Kaizen - Unleashing Continuous Improvement:The Power of Kaizen,https://flevy.com/browse/marketplace/kaizen-unleashing-continuous-improvementthe-power-of-kaizen-7333,Operational Excellence,PowerPoint,35,ddelpercio
Current State Analysis (CSA) - Team Self-Assessment Tool,https://flevy.com/browse/marketplace/current-state-analysis-csa-team-self-assessment-tool-3583,Operational Excellence,PowerPoint,110,Operational Excellence Consulting LLC
Kaizen Facilitator,https://flevy.com/browse/marketplace/kaizen-facilitator-5486,Operational Excellence,PowerPoint,90,FranklinGood
ISO 22301:2019 (Security & Resilience - BCMS) Awareness,https://flevy.com/browse/marketplace/iso-223012019-security-and-resilience-bcms-awareness-4877,Operational Excellence,PowerPoint,75,Operational Excellence Consulting
TWI Program: Job Relations (JR) Training,https://flevy.com/browse/marketplace/twi-program-job-relations-jr-training-613,Operational Excellence,PowerPoint,97,Operational Excellence Consulting
TPM Team Guide,https://flevy.com/browse/marketplace/tpm-team-guide-2172,Operational Excellence,PowerPoint,150,Operational Excellence Consulting
Total Quality Process (TQP),https://flevy.com/browse/marketplace/total-quality-process-tqp-349,Operational Excellence,PowerPoint,100,Operational Excellence Consulting
Logistics Service Provider Evaluation Matrix,https://flevy.com/browse/marketplace/logistics-service-provider-evaluation-matrix-2978,Operational Excellence,Excel,,3PL Manager
Supply Chain Strategy and Performance Management,https://flevy.com/browse/marketplace/supply-chain-strategy-and-performance-management-7750,Operational Excellence,PowerPoint,83,SB Consulting 
Balanced Scorecard Excel Templates,https://flevy.com/browse/marketplace/balanced-scorecard-excel-templates-1669,Operational Excellence,Excel,,Daniel M.
Relative Cost Position Analysis,https://flevy.com/browse/marketplace/relative-cost-position-analysis-2730,Operational Excellence,PowerPoint,48,Documents & Files
Master Production Scheduling,https://flevy.com/browse/marketplace/master-production-scheduling-1115,Operational Excellence,PowerPoint,33,investmentbanker
Consulting Project Management Survival Guide,https://flevy.com/browse/marketplace/consulting-project-management-survival-guide-648,Operational Excellence,PDF,24,Documents & Files
Plan On a Page Examples Editable MS PowerPoint Template,https://flevy.com/browse/marketplace/plan-on-a-page-examples-editable-ms-powerpoint-template-5712,Operational Excellence,PowerPoint,39,i_Pro_PM_Templates
Business Risk Assessment Template and Good Practice Example,https://flevy.com/browse/marketplace/business-risk-assessment-template-and-good-practice-example-5258,Operational Excellence,Excel,,Navigate Change Consulting
Industry Supply Curve Analysis,https://flevy.com/browse/marketplace/industry-supply-curve-analysis-267,Operational Excellence,PowerPoint,24,LearnPPT Consulting
Performance-driven Culture,https://flevy.com/browse/flevypro/performance-driven-culture-6401,Operational Excellence,PowerPoint,26,LearnPPT Consulting
Post-merger Integration (PMI): Target Operating Model (TOM),https://flevy.com/browse/flevypro/post-merger-integration-pmi-target-operating-model-tom-7875,Operational Excellence,PowerPoint,38,LearnPPT Consulting
Supply Chain Cost Reduction: Warehousing,https://flevy.com/browse/flevypro/supply-chain-cost-reduction-warehousing-5475,Operational Excellence,PowerPoint,33,LearnPPT Consulting
Integrated Cost Management,https://flevy.com/browse/flevypro/integrated-cost-management-4172,Operational Excellence,PowerPoint,27,LearnPPT Consulting
Capability Maturity Model (CMM),https://flevy.com/browse/flevypro/capability-maturity-model-cmm-2468,Operational Excellence,PowerPoint,10,PPT Lab
Burke-Litwin Change Model,https://flevy.com/browse/flevypro/burke-litwin-change-model-3981,Operational Excellence,PowerPoint,26,LearnPPT Consulting
Enterprise Asset Management (EAM) Implementation,https://flevy.com/browse/flevypro/enterprise-asset-management-eam-implementation-3769,Operational Excellence,PowerPoint,27,LearnPPT Consulting
Supply Chain Risk Reduction,https://flevy.com/browse/flevypro/supply-chain-risk-reduction-4937,Operational Excellence,PowerPoint,21,LearnPPT Consulting
Activity Based Costing Primer,https://flevy.com/browse/flevypro/activity-based-costing-primer-1974,Operational Excellence,PowerPoint,13,PPT Lab
Post-merger Integration (PMI): Tips for Success,https://flevy.com/browse/flevypro/post-merger-integration-pmi-tips-for-success-4068,Operational Excellence,PowerPoint,21,LearnPPT Consulting
Value Stream Mapping (VSM) Primer,https://flevy.com/browse/flevypro/value-stream-mapping-vsm-primer-2630,Operational Excellence,PowerPoint,19,PPT Lab
Crisis Management: 10 First Steps,https://flevy.com/browse/flevypro/crisis-management-10-first-steps-3927,Operational Excellence,PowerPoint,24,LearnPPT Consulting
Sales Order Processing Business Toolkit,https://flevy.com/browse/marketplace/sales-order-processing-business-toolkit-7459,Operational Excellence,PowerPoint,303,SB Consulting 
Lean Startup Toolkit,https://flevy.com/browse/marketplace/lean-startup-toolkit-7096,Operational Excellence,PowerPoint,230,SB Consulting 
Overall Equipment Effectiveness (OEE) Toolkit,https://flevy.com/browse/marketplace/overall-equipment-effectiveness-oee-toolkit-7464,Operational Excellence,PowerPoint,233,SB Consulting 
IATF 16949 Automotive Quality Management,https://flevy.com/browse/marketplace/iatf-16949-automotive-quality-management-7548,Operational Excellence,PowerPoint,153,SB Consulting 
Performance-Driven Culture Toolkit,https://flevy.com/browse/marketplace/performance-driven-culture-toolkit-7959,Operational Excellence,PowerPoint,107,SB Consulting 
Distribution Management Toolkit,https://flevy.com/browse/marketplace/distribution-management-toolkit-8042,Operational Excellence,PowerPoint,101,SB Consulting 
Strategic Sourcing Toolkit,https://flevy.com/browse/marketplace/strategic-sourcing-toolkit-8446,Operational Excellence,PowerPoint,144,SB Consulting 
Example of Client Implementation of Best Practice Portfolio,https://flevy.com/browse/marketplace/example-of-client-implementation-of-best-practice-portfolio-6392,Operational Excellence,PowerPoint,18,Affinity Consulting Partners
"Practical Guide to Governance, Risk, and Compliance (GRC)",https://flevy.com/browse/marketplace/practical-guide-to-governance-risk-and-compliance-grc-9257,Operational Excellence,PDF,33,Amer Morgan
Implementing ISO 31000 Risk Management Framework,https://flevy.com/browse/marketplace/implementing-iso-31000-risk-management-framework-6751,Operational Excellence,PowerPoint,42,Patrick Gitau 
Implementing ISO 31000 Risk Management Principles,https://flevy.com/browse/marketplace/implementing-iso-31000-risk-management-principles-6746,Operational Excellence,PowerPoint,34,Patrick Gitau 
Kaizen - Driving Continuous Improvement,https://flevy.com/browse/marketplace/kaizen-driving-continuous-improvement-8817,Operational Excellence,PowerPoint,69,RadVector  Consulting
PSL - Process Capability Improvement Using Six Sigma,https://flevy.com/browse/marketplace/psl-process-capability-improvement-using-six-sigma-5507,Operational Excellence,PowerPoint,60,OpEx Academy NZ
Measurement System Analysis,https://flevy.com/browse/marketplace/measurement-system-analysis-7026,Operational Excellence,PDF,94,Amine
Implementing 1st S of the 5S: Seiri (Sort),https://flevy.com/browse/marketplace/implementing-1st-s-of-the-5s-seiri-sort-6766,Operational Excellence,PowerPoint,23,Quality Professionals Group
KPI Salesman,https://flevy.com/browse/marketplace/kpi-salesman-9020,Operational Excellence,Excel,,UJ Consulting
Supply Chain UAT Preparation,https://flevy.com/browse/marketplace/supply-chain-uat-preparation-5442,Operational Excellence,PowerPoint,19,Gafford Consulting
Global Supply Chain Procurement and Distribution,https://flevy.com/browse/marketplace/global-supply-chain-procurement-and-distribution-6027,Operational Excellence,PowerPoint,22,UJ Consulting
IT Project Communication Process,https://flevy.com/browse/marketplace/it-project-communication-process-5441,Operational Excellence,PowerPoint,8,Gafford Consulting
Business Process Improvement Frameworks Reference Guide,https://flevy.com/browse/marketplace/business-process-improvement-frameworks-reference-guide-5654,Operational Excellence,PowerPoint,484,Operational Excellence Consulting
Logistics and Supply Chain Management (SCM) - Implementation Toolkit,https://flevy.com/browse/marketplace/logistics-and-supply-chain-management-scm-implementation-toolkit-3916,Operational Excellence,Excel,,Gerard Blokdijk
Risk Management System Implementation - The ISO 31000:2018,https://flevy.com/browse/marketplace/risk-management-system-implementation-the-iso-310002018-6954,Operational Excellence,PowerPoint,133,RadVector  Consulting
The Shingo Prize for Operational Excellence,https://flevy.com/browse/marketplace/the-shingo-prize-for-operational-excellence-2908,Operational Excellence,PowerPoint,88,Operational Excellence Consulting
Identifying Waste,https://flevy.com/browse/marketplace/identifying-waste-618,Operational Excellence,PowerPoint,178,Operational Excellence Consulting
Lean Thinking Frameworks,https://flevy.com/browse/marketplace/lean-thinking-frameworks-1581,Operational Excellence,PowerPoint,167,Operational Excellence Consulting
Designing Operational Risk Management (ORM) Framework,https://flevy.com/browse/marketplace/designing-operational-risk-management-orm-framework-2864,Operational Excellence,PowerPoint,48,Boris Agranovich
Procurement: Supplier Negotiation Skills,https://flevy.com/browse/marketplace/procurement-supplier-negotiation-skills-2238,Operational Excellence,PowerPoint,56,Procurement Solutions Group
Foundation Training Material for PRINCE2 (6th Edition),https://flevy.com/browse/marketplace/foundation-training-material-for-prince2-6th-edition-6114,Operational Excellence,PowerPoint,219,Samir Faraj
Lean Rapid Improvement Event (RIE),https://flevy.com/browse/marketplace/lean-rapid-improvement-event-rie-2733,Operational Excellence,PowerPoint,38,Nishil Josh
Correspondence Management Register,https://flevy.com/browse/marketplace/correspondence-management-register-5210,Operational Excellence,Excel,,Prakash Patel (DMS Trainer & Consultant)
ISO 9001:2015 (QMS) - Awareness Training (with Tutor Notes),https://flevy.com/browse/marketplace/iso-90012015-qms-awareness-training-with-tutor-notes-5157,Operational Excellence,PowerPoint,35,Quality Professionals Group
Process (1) - Modelling,https://flevy.com/browse/marketplace/process-1-modelling-964,Operational Excellence,PowerPoint,16,The Highway of Change
61 High Performance Sales KPIs,https://flevy.com/browse/marketplace/61-high-performance-sales-kpis-1585,Operational Excellence,PowerPoint,62,SlideKraft
BCM and IT DR - Implementation Toolkit,https://flevy.com/browse/marketplace/bcm-and-it-dr-implementation-toolkit-3714,Operational Excellence,Excel,,Gerard Blokdijk
Strategic Purchasing and Procurement Toolkit,https://flevy.com/browse/marketplace/strategic-purchasing-and-procurement-toolkit-7386,Operational Excellence,PowerPoint,223,SB Consulting 
Enterprise Risk Management,https://flevy.com/browse/marketplace/enterprise-risk-management-1556,Operational Excellence,PowerPoint,105,Adaptive US Inc.
Benchmarking and Objectives & Key Results (OKR),https://flevy.com/browse/marketplace/benchmarking-and-objectives-and-key-results-okr-7149,Operational Excellence,PowerPoint,140,SB Consulting 
Assessment Dashboard - Capability Maturity Model (CMM),https://flevy.com/browse/marketplace/assessment-dashboard-capability-maturity-model-cmm-3153,Operational Excellence,Excel,,Gerard Blokdijk
White Belt Operational Excellence - The Path to World-Class,https://flevy.com/browse/marketplace/white-belt-operational-excellence-the-path-to-world-class-1047,Operational Excellence,PowerPoint,193,OpEx Academy NZ
PRINCE2 Templates + Microsoft Project MPP MSP & MS Excel,https://flevy.com/browse/marketplace/prince2-templates-microsoft-project-mpp-msp-and-ms-excel-5754,Operational Excellence,Excel,,i_Pro_PM_Templates
Training Within Industry (TWI) Frameworks,https://flevy.com/browse/marketplace/training-within-industry-twi-frameworks-2414,Operational Excellence,PowerPoint,63,Operational Excellence Consulting
Inventory Targets Model,https://flevy.com/browse/marketplace/inventory-targets-model-669,Operational Excellence,Excel,,Documents & Files
PSL - Lean Supply Chain Presentation,https://flevy.com/browse/marketplace/psl-lean-supply-chain-presentation-1610,Operational Excellence,PowerPoint,57,OpEx Academy NZ
Post Merger Integration (PMI) Change Management,https://flevy.com/browse/marketplace/post-merger-integration-pmi-change-management-7670,Operational Excellence,PowerPoint,156,SB Consulting 
Process (2) - Analysis and Design,https://flevy.com/browse/marketplace/process-2-analysis-and-design-963,Operational Excellence,PowerPoint,39,The Highway of Change
KPI Compilation: 400+ Customer Service KPIs,https://flevy.com/browse/marketplace/kpi-compilation-400-customer-service-kpis-7880,Operational Excellence,PowerPoint,97,LearnPPT Consulting
8D Problem-Solving Report Template,https://flevy.com/browse/marketplace/8d-problem-solving-report-template-938,Operational Excellence,PowerPoint,67,Operational Excellence Consulting
Publishing Company Business Capability Model,https://flevy.com/browse/marketplace/publishing-company-business-capability-model-3615,Operational Excellence,PDF,4,R Bradley Consulting
Auditing and Improving Business Performance,https://flevy.com/browse/marketplace/auditing-and-improving-business-performance-216,Operational Excellence,PDF,42,John Kyriazoglou
Functional and Physical Configuration Audit Checklist,https://flevy.com/browse/marketplace/functional-and-physical-configuration-audit-checklist-2313,Operational Excellence,Excel,,Adaptive US Inc.
8D Problem Solving Process Report Template,https://flevy.com/browse/flevypro/8d-problem-solving-process-report-template-2693,Operational Excellence,Word,3,Operational Excellence Consulting LLC
Value Stream Mapping (VSM) Poster,https://flevy.com/browse/marketplace/value-stream-mapping-vsm-poster-5320,Operational Excellence,PDF,3,Operational Excellence Consulting
Crisis Management Plan,https://flevy.com/browse/marketplace/crisis-management-plan-1357,Operational Excellence,Word,10,Boris Agranovich
Daily Cycle Counting for Inventory Records Accuracy,https://flevy.com/browse/marketplace/daily-cycle-counting-for-inventory-records-accuracy-2474,Operational Excellence,PowerPoint,15,Charles M. Intrieri Consulting
Employee Performance Guide,https://flevy.com/browse/marketplace/employee-performance-guide-304,Operational Excellence,PowerPoint,32,Pontifica
Operational Excellence Design Process,https://flevy.com/browse/marketplace/operational-excellence-design-process-2539,Operational Excellence,PowerPoint,43,Roger Price - Phase 5 Group
Business Continuity Management System - Best Practices,https://flevy.com/browse/marketplace/business-continuity-management-system-best-practices-5338,Operational Excellence,PowerPoint,30,ILMAM - Strategy & Management Consulting
Target Costing,https://flevy.com/browse/flevypro/target-costing-5201,Operational Excellence,PowerPoint,23,LearnPPT Consulting
FEAF: Business Reference Model (BRM),https://flevy.com/browse/flevypro/feaf-business-reference-model-brm-5719,Operational Excellence,PowerPoint,35,LearnPPT Consulting
M&A Growth Strategy: Post-deal Closure,https://flevy.com/browse/flevypro/manda-growth-strategy-post-deal-closure-5682,Operational Excellence,PowerPoint,24,LearnPPT Consulting
Quality 4.0 Series: Primer,https://flevy.com/browse/flevypro/quality-4-0-series-primer-5356,Operational Excellence,PowerPoint,25,LearnPPT Consulting
Strategic Cost Reduction: Good vs. Bad Costs,https://flevy.com/browse/flevypro/strategic-cost-reduction-good-vs-bad-costs-3707,Operational Excellence,PowerPoint,23,PPT Lab
Continuous Improvement: High ROI Initiatives,https://flevy.com/browse/flevypro/continuous-improvement-high-roi-initiatives-5101,Operational Excellence,PowerPoint,24,LearnPPT Consulting
Workplace Productivity Primer,https://flevy.com/browse/flevypro/workplace-productivity-primer-3975,Operational Excellence,PowerPoint,26,LearnPPT Consulting
Culture of Security,https://flevy.com/browse/flevypro/culture-of-security-4020,Operational Excellence,PowerPoint,28,LearnPPT Consulting
Dimensions of Business Process Reengineering (BPR),https://flevy.com/browse/flevypro/dimensions-of-business-process-reengineering-bpr-3970,Operational Excellence,PowerPoint,22,LearnPPT Consulting
Benchmarking Primer,https://flevy.com/browse/flevypro/benchmarking-primer-1976,Operational Excellence,PowerPoint,24,PPT Lab
6 Pillars of Supply Chain Management (SCM) Thinking,https://flevy.com/browse/flevypro/6-pillars-of-supply-chain-management-scm-thinking-4378,Operational Excellence,PowerPoint,26,LearnPPT Consulting
Shingo Prize - Implementation Toolkit,https://flevy.com/browse/marketplace/shingo-prize-implementation-toolkit-3436,Operational Excellence,Excel,39,Gerard Blokdijk
Business Process Management (BPM) Complete Toolkit,https://flevy.com/browse/marketplace/business-process-management-bpm-complete-toolkit-7055,Operational Excellence,PowerPoint,538,SB Consulting 
Post Merger Integration (PMI) Checklists,https://flevy.com/browse/marketplace/post-merger-integration-pmi-checklists-7861,Operational Excellence,PowerPoint,123,SB Consulting 
Assessment Dashboard - Risk Management and Compliance,https://flevy.com/browse/marketplace/assessment-dashboard-risk-management-and-compliance-2995,Operational Excellence,Excel,,Gerard Blokdijk
TPM: Planned Maintenance (Keikaku Hozen),https://flevy.com/browse/marketplace/tpm-planned-maintenance-keikaku-hozen-6361,Operational Excellence,PowerPoint,102,Operational Excellence Consulting
TPM Autonomous Maintenance Audit Guide & Checklists,https://flevy.com/browse/marketplace/tpm-autonomous-maintenance-audit-guide-and-checklists-3208,Operational Excellence,PowerPoint,28,Operational Excellence Consulting
ISO 13485:2016 (Medical Devices - QMS) Awareness Training,https://flevy.com/browse/marketplace/iso-134852016-medical-devices-qms-awareness-training-5461,Operational Excellence,PowerPoint,67,Operational Excellence Consulting
ISO 20400:2017 (Sustainable Procurement) Awareness Training,https://flevy.com/browse/marketplace/iso-204002017-sustainable-procurement-awareness-training-5835,Operational Excellence,PowerPoint,65,Operational Excellence Consulting
Internal Control System - COSO's Framework,https://flevy.com/browse/marketplace/internal-control-system-cosos-framework-6793,Operational Excellence,PowerPoint,72,RadVector  Consulting
ISO 41001:2018 (Facility Management) Awareness Training,https://flevy.com/browse/marketplace/iso-410012018-facility-management-awareness-training-3410,Operational Excellence,PowerPoint,57,Operational Excellence Consulting
Total Quality Management (TQM) Frameworks,https://flevy.com/browse/marketplace/total-quality-management-tqm-frameworks-2382,Operational Excellence,PowerPoint,153,Operational Excellence Consulting
Supply Chain Fundamentals Module 5 - Inventory Management,https://flevy.com/browse/marketplace/supply-chain-fundamentals-module-5-inventory-management-1608,Operational Excellence,PowerPoint,69,OpEx Academy NZ
Standard Work Presentation,https://flevy.com/browse/marketplace/standard-work-presentation-1032,Operational Excellence,PowerPoint,64,OpEx Academy NZ
Implementing a Continuous Improvement System,https://flevy.com/browse/marketplace/implementing-a-continuous-improvement-system-1034,Operational Excellence,PowerPoint,71,OpEx Academy NZ
Visitor Safety Induction Training,https://flevy.com/browse/marketplace/visitor-safety-induction-training-952,Operational Excellence,PowerPoint,16,PA Services Group
PSL-PI: PFEP - Plan for Every Part Presentation,https://flevy.com/browse/marketplace/psl-pi-pfep-plan-for-every-part-presentation-2173,Operational Excellence,PowerPoint,33,OpEx Academy NZ
Waterfall Project Planner with Gantt View MS Excel Template,https://flevy.com/browse/marketplace/waterfall-project-planner-with-gantt-view-ms-excel-template-5711,Operational Excellence,Excel,,i_Pro_PM_Templates
RACI Stakeholder Analysis and Intuitive Project Plan Toolkit,https://flevy.com/browse/marketplace/raci-stakeholder-analysis-and-intuitive-project-plan-toolkit-5916,Operational Excellence,Excel,,Navigate Change Consulting
Lean Six Sigma DMAIC Poster,https://flevy.com/browse/marketplace/lean-six-sigma-dmaic-poster-5322,Operational Excellence,PDF,3,Operational Excellence Consulting
8D Problem Solving Process Excel Templates,https://flevy.com/browse/flevypro/8d-problem-solving-process-excel-templates-2694,Operational Excellence,Excel,,Operational Excellence Consulting LLC
8D Problem Solving Poster,https://flevy.com/browse/marketplace/8d-problem-solving-poster-5866,Operational Excellence,PDF,3,Operational Excellence Consulting
TWI Program: 5 Needs Model For Good Supervisors Poster,https://flevy.com/browse/marketplace/twi-program-5-needs-model-for-good-supervisors-poster-6861,Operational Excellence,PDF,3,Operational Excellence Consulting
TPM Implementation Process Poster,https://flevy.com/browse/marketplace/tpm-implementation-process-poster-6945,Operational Excellence,PDF,5,Operational Excellence Consulting
"Health, Safety and Environmental Management Plan",https://flevy.com/browse/marketplace/health-safety-and-environmental-management-plan-330,Operational Excellence,Word,29,gmclennan
Business Impact Analysis (BIA) - Implementation Toolkit,https://flevy.com/browse/marketplace/business-impact-analysis-bia-implementation-toolkit-3451,Operational Excellence,Excel,,Gerard Blokdijk
"Warehousing, Logistics, and Distribution Management",https://flevy.com/browse/marketplace/warehousing-logistics-and-distribution-management-7387,Operational Excellence,PowerPoint,284,SB Consulting 
Chief Operating Officer (COO) Toolkit,https://flevy.com/browse/marketplace/chief-operating-officer-coo-toolkit-7532,Operational Excellence,PowerPoint,390,SB Consulting 
Project Management Office (PMO) Toolkit,https://flevy.com/browse/marketplace/project-management-office-pmo-toolkit-7482,Operational Excellence,PowerPoint,293,SB Consulting 
Chief Procurement Officer (CPO) Toolkit,https://flevy.com/browse/marketplace/chief-procurement-officer-cpo-toolkit-7489,Operational Excellence,PowerPoint,245,SB Consulting 
Sample Strategic Internal Audit Plan,https://flevy.com/browse/marketplace/sample-strategic-internal-audit-plan-772,Operational Excellence,Word,32,noelhan90
Six Steps of Kaizen,https://flevy.com/browse/marketplace/six-steps-of-kaizen-2703,Operational Excellence,PowerPoint,215,Operational Excellence Consulting
TWI Program: Problem Solving (PS) Training,https://flevy.com/browse/marketplace/twi-program-problem-solving-ps-training-1954,Operational Excellence,PowerPoint,59,Operational Excellence Consulting
Lean - An Introduction to Lean Management,https://flevy.com/browse/marketplace/lean-an-introduction-to-lean-management-2475,Operational Excellence,PowerPoint,155,Operational Excellence Consulting LLC
CX Improvement Program: Mastering Service Recovery,https://flevy.com/browse/marketplace/cx-improvement-program-mastering-service-recovery-1933,Operational Excellence,PowerPoint,67,Operational Excellence Consulting
Quality Management Philosophies & Quotations,https://flevy.com/browse/marketplace/quality-management-philosophies-and-quotations-2690,Operational Excellence,PowerPoint,76,Operational Excellence Consulting
Strategic Operations Transformation,https://flevy.com/browse/marketplace/strategic-operations-transformation-8007,Operational Excellence,PowerPoint,48,SB Consulting 
Lean Champion Black Belt 3 - Hoshin Kanri Policy Deployment,https://flevy.com/browse/marketplace/lean-champion-black-belt-3-hoshin-kanri-policy-deployment-1467,Operational Excellence,PowerPoint,50,OpEx Academy NZ
Inventory Management Template - Inventory Tracker,https://flevy.com/browse/marketplace/inventory-management-template-inventory-tracker-7023,Operational Excellence,Excel,,Jair Almeida
Root Cause Analysis,https://flevy.com/browse/marketplace/root-cause-analysis-7263,Operational Excellence,PowerPoint,43,ddelpercio
